88,0,-140.422,-3.67351,858.629,170.453,-24.3368,879.982,-36.9279,-284.419,894.257,37.7369,-288.261,881.906,-98.7187,65.2977,660.877,-220.16,-125.851,733.828,-169.644,49.0932,470.841,-104.757,77.9513,332.193,-167.969,-28.8758,248.592,-142.395,-106.445,101.167,-93.7079,-164.145,71.928,-128.434,76.0185,63.5031,125.56,76.7673,639.874,235.203,-105.745,766.713,206.378,58.371,459.629,154.35,65.9173,307.939,222.153,-31.9046,265.05,197.337,-103.215,90.7391,150.872,-151.051,82.0284,150.006,76.8104,62.2798,-125.503,36.3867,77.8356,-189.011,9.07094,63.6823,-130.047,-36.6251,96.9705,-170.195,-46.7415,85.3806,-160.4,41.1219,307.062,-184.08,-10.8426,350.558,-153.562,68.2398,363.403,-168.484,33.0726,366.518,-192.681,20.6206,594.606,-184.951,-44.2769,567.828,,,,,,,215.069,1.04425,579.361,214.795,-75.4102,626.559,218.08,-28.6484,620.34,225.715,-45.7975,328.894,220.941,18.4943,297.103,221.447,-23.3286,372.896,215.513,44.3994,353.87,227.027,26.2407,58.7695,174.667,43.1157,72.3814,217.874,-18.5484,76.6723,174.765,-24.6335,95.341,-48.6835,-249.988,995.142,7.23718,-250.111,979.477,-33.3685,-243.614,1043.61,8.79069,-242.895,1042.22,207.803,-51.2374,561.416,870.043,896.669,939.124,928.588,671.393,776.41,502.872,356.935,301.406,204.553,202.233,162.194,656.58,808.92,507.205,350.707,347.306,240.476,228.708,179.667,152.096,199.657,166.303,196.064,348.864,396.098,400.375,404.742,625.386,598.829,,,,617.992,666.633,658.181,401.518,370.712,434.321,416.703,235.974,193.924,231.714,200.598,1027.21,1010.93,1072.19,1070.18,600.829,48
89,0,-140.573,-3.54901,858.765,170.275,-24.1524,880.298,-37.0908,-284.277,894.49,37.5697,-288.089,882.181,-98.8096,65.3399,660.949,-220.311,-125.745,734.012,-169.702,49.0085,470.899,-104.813,77.8725,332.255,-168,-28.8842,248.61,-142.417,-106.432,101.168,-93.752,-164.146,71.9693,-128.451,76.0234,63.5323,125.419,76.8251,639.985,235.023,-105.564,767.048,206.248,58.2183,459.765,154.322,65.8057,308.048,222.048,-31.9638,265.143,197.317,-103.26,90.7707,150.849,-151.073,82.0841,149.862,76.881,62.3748,-125.53,36.3929,77.8616,-189.017,9.07707,63.6728,-130.054,-36.615,96.9707,-170.182,-46.7473,85.3692,-160.415,41.0764,307.102,-184.326,-11.0031,350.579,-153.589,68.1826,363.441,-168.458,33.0251,366.525,-192.792,20.6223,594.691,-185.053,-44.3,567.944,,,,,,,214.901,1.0221,579.552,214.632,-75.4217,626.803,217.886,-28.6506,620.571,225.594,-45.9237,329.009,220.785,18.3639,297.27,221.269,-23.4701,373.032,215.421,44.2605,354.018,226.994,26.2941,58.8254,174.632,43.175,72.4457,217.948,-18.5102,76.7517,174.747,-24.5684,95.3819,-48.9018,-249.851,995.39,7.03941,-249.97,979.744,-33.6085,-243.507,1043.88,8.54775,-242.709,1042.49,207.696,-51.2693,561.703,870.202,896.94,939.309,928.79,671.48,776.61,502.938,356.992,301.438,204.561,202.27,162.221,656.669,809.162,507.259,350.769,347.315,240.491,228.728,179.61,152.133,199.66,166.307,196.049,348.901,396.235,400.409,404.733,625.501,598.972,,,,618.113,666.811,658.334,401.557,370.746,434.354,416.766,235.962,193.93,231.808,200.594,1027.43,1011.15,1072.43,1070.4,601.063,48
90,0,-140.731,-3.4138,858.94,170.106,-23.9422,880.627,-37.2876,-284.134,894.767,37.4087,-287.924,882.479,-98.9177,65.3777,660.99,-220.421,-125.617,734.195,-169.713,48.9093,470.96,-104.822,77.8028,332.296,-167.996,-28.9005,248.599,-142.415,-106.448,101.193,-93.7805,-164.181,72.0378,-128.44,76.0406,63.5618,125.235,76.8266,640.049,234.816,-105.376,767.396,206.102,58.0678,459.872,154.265,65.7055,308.125,222.029,-32.0954,265.314,197.324,-103.237,90.8353,150.841,-151.125,82.1751,149.888,76.9305,62.4144,-125.531,36.3984,77.8953,-189.001,9.10132,63.665,-130.022,-36.586,96.946,-170.178,-46.7375,85.3669,-160.416,41.0323,307.145,-184.351,-11.071,350.614,-153.555,68.1052,363.507,-168.488,32.9338,366.598,-192.862,20.6338,594.789,-185.102,-44.3158,568.085,,,,,,,214.714,0.975868,579.728,214.444,-75.4366,627.052,217.662,-28.6422,620.788,225.501,-46.0301,329.116,220.718,18.2575,297.419,221.159,-23.5858,373.158,215.945,44.093,354.184,226.99,26.3444,58.8334,174.643,43.1908,72.4985,217.874,-18.4822,76.7369,174.716,-24.5256,95.4166,-49.1077,-249.722,995.698,6.85407,-249.796,980.065,-33.8395,-243.352,1044.16,8.29299,-242.572,1042.78,207.445,-51.3171,561.906,870.399,897.225,939.537,929.015,671.541,776.793,502.989,357.017,301.429,204.581,202.336,162.232,656.696,809.407,507.279,350.793,347.446,240.511,228.789,179.667,152.153,199.643,166.261,196.042,348.934,396.28,400.444,404.804,625.616,599.122,,,,618.213,666.986,658.464,401.605,370.821,434.413,417.16,235.966,193.963,231.731,200.578,1027.71,1011.42,1072.67,1070.66,601.17,48
91,0,-140.928,-3.22916,859.152,169.898,-23.7411,880.937,-37.4959,-283.952,895.03,37.2274,-287.758,882.766,-99.0186,65.4281,661.049,-220.555,-125.5,734.358,-169.71,48.7627,471.03,-104.785,77.7488,332.377,-167.982,-28.9467,248.598,-142.423,-106.449,101.191,-93.7744,-164.196,72.0446,-128.428,76.0393,63.5553,125.035,76.7978,640.109,234.603,-105.192,767.67,205.953,57.9446,459.974,154.202,65.6355,308.204,221.916,-32.1617,265.338,197.354,-103.24,90.8831,150.829,-151.146,82.2249,149.955,76.8932,62.4236,-125.535,36.4002,77.8947,-188.988,9.10192,63.6572,-130.033,-36.6016,96.958,-170.183,-46.7427,85.3649,-160.401,41.0455,307.163,-184.308,-11.1769,350.608,-153.512,67.9875,363.568,-168.417,32.8344,366.618,-192.918,20.631,594.862,-185.131,-44.3512,568.207,,,,,,,214.564,0.930003,579.897,214.251,-75.4498,627.288,217.501,-28.6779,620.981,225.501,-46.176,329.22,221.075,17.7713,297.478,221.087,-23.7104,373.227,214.689,44.7537,354.184,226.988,26.348,58.8012,174.652,43.1896,72.5394,217.896,-18.4587,76.7475,174.687,-24.4989,95.4046,-49.3152,-249.552,995.96,6.64283,-249.629,980.356,-34.0354,-243.146,1044.43,8.06734,-242.432,1043.07,207.235,-51.3721,562.133,870.639,897.484,939.742,929.229,671.619,776.966,503.04,357.07,301.424,204.586,202.347,162.219,656.713,809.58,507.297,350.822,347.399,240.555,228.813,179.71,152.157,199.628,166.28,196.047,348.945,396.258,400.462,404.785,625.702,599.25,,,,618.32,667.148,658.594,401.707,371.057,434.442,416.582,235.956,193.986,231.753,200.544,1027.93,1011.66,1072.9,1070.9,601.314,48
92,0,-141.195,-3.04158,859.402,169.719,-23.5499,881.22,-37.745,-283.754,895.299,37.0025,-287.565,883.043,-99.1502,65.496,661.147,-220.715,-125.391,734.551,-169.638,48.6221,471.085,-104.736,77.6228,332.458,-167.982,-29.0051,248.627,-142.423,-106.453,101.147,-93.7562,-164.19,71.9659,-128.421,76.0597,63.5202,124.865,76.7615,640.168,234.403,-105.03,767.953,205.826,57.7691,460.071,154.108,65.4998,308.279,221.851,-32.1683,265.366,197.38,-103.252,90.8484,150.878,-151.138,82.1402,150.009,76.8594,62.3777,-125.513,36.4059,77.8588,-189.006,9.09792,63.6496,-130.046,-36.5997,96.939,-170.194,-46.7367,85.3552,-160.283,40.9315,307.155,-184.286,-11.2974,350.641,-153.492,67.8524,363.654,-168.381,32.7022,366.678,-192.972,20.6336,594.918,-184.904,-44.2531,568.357,,,,,,,214.665,0.836535,580.129,214.101,-75.4771,627.5,217.315,-28.6992,621.126,225.468,-46.2205,329.206,220.676,18.0935,297.534,221.046,-23.8054,373.243,214.599,44.6358,354.25,227.058,26.2827,58.7323,174.648,43.1727,72.5093,217.92,-18.4824,76.7263,174.719,-24.5478,95.3564,-49.5499,-249.362,996.173,6.39416,-249.468,980.592,-34.2659,-243.003,1044.69,7.84051,-242.32,1043.3,207.069,-51.4416,562.318,870.929,897.724,939.947,929.423,671.741,777.177,503.053,357.104,301.454,204.566,202.306,162.209,656.733,809.77,507.313,350.821,347.378,240.569,228.81,179.725,152.121,199.643,166.279,196.05,348.87,396.28,400.509,404.814,625.772,599.314,,,,618.572,667.302,658.671,401.682,370.88,434.441,416.579,235.999,193.967,231.771,200.555,1028.1,1011.85,1073.12,1071.1,601.436,48
93,0,-141.48,-2.87498,859.681,169.506,-23.3837,881.512,-37.9692,-283.54,895.569,36.7713,-287.349,883.299,-99.2209,65.6087,661.278,-220.884,-125.268,734.783,-169.587,48.4324,471.17,-104.644,77.4974,332.6,-167.945,-29.0688,248.64,-142.437,-106.44,101.1,-93.7661,-164.163,71.9068,-128.431,76.0571,63.4817,124.709,76.7014,640.242,234.212,-104.886,768.234,205.684,57.5662,460.151,153.975,65.3753,308.373,221.848,-32.2199,265.362,197.373,-103.234,90.7887,150.932,-151.099,82.0104,149.919,76.8711,62.3436,-125.515,36.3953,77.8137,-189.028,9.08251,63.6234,-130.042,-36.5994,96.8954,-170.214,-46.7546,85.3188,-160.263,40.7963,307.235,-183.947,-11.3164,350.639,-153.426,67.6899,363.739,-168.311,32.5397,366.714,-192.989,20.6081,594.991,-184.926,-44.3147,568.489,,,,,,,214.534,0.722208,580.24,213.919,-75.5195,627.716,217.12,-28.74,621.237,225.447,-46.3106,329.194,220.634,17.9801,297.56,221.017,-23.954,373.262,215.172,43.7382,354.46,226.992,26.3655,58.7952,174.69,43.2066,72.44,217.928,-18.5065,76.6866,174.755,-24.5844,95.3486,-49.7797,-249.175,996.406,6.14358,-249.285,980.807,-34.4861,-242.844,1044.91,7.63276,-242.191,1043.56,206.83,-51.5376,562.47,871.25,897.966,940.149,929.591,671.891,777.424,503.097,357.182,301.451,204.546,202.267,162.201,656.769,809.963,507.306,350.822,347.378,240.533,228.773,179.643,152.097,199.654,166.25,196.056,348.916,396.122,400.534,404.804,625.846,599.451,,,,618.63,667.452,658.712,401.671,370.87,434.45,416.958,235.961,193.987,231.767,200.586,1028.29,1012.01,1073.31,1071.33,601.504,48
94,0,-141.791,-2.72047,860.018,169.339,-23.2168,881.841,-38.2142,-283.32,895.899,36.5265,-287.136,883.613,-99.2913,65.6738,661.452,-221.024,-125.108,735.061,-169.473,48.2177,471.273,-104.537,77.2722,332.749,-167.948,-29.1583,248.717,-142.452,-106.445,101.078,-93.9373,-164.031,71.8508,-128.409,76.0469,63.4675,124.535,76.6825,640.318,233.991,-104.767,768.488,205.519,57.3082,460.262,153.829,65.1845,308.49,221.856,-32.3776,265.453,197.368,-103.253,90.7788,150.951,-151.082,81.9083,149.969,76.8187,62.2643,-125.51,36.3871,77.7963,-189.039,9.07463,63.6151,-130.097,-36.6442,96.8979,-170.224,-46.7769,85.3064,-160.178,40.6561,307.337,-184.211,-11.6023,350.773,-153.345,67.4905,363.876,-168.213,32.3477,366.815,-193.001,20.5845,595.094,-185.181,-44.4961,568.673,,,,,,,214.384,0.583622,580.375,213.643,-75.5633,627.879,216.927,-28.7978,621.366,225.427,-46.4928,329.261,220.593,17.8083,297.64,221.008,-24.1456,373.314,214.372,44.2771,354.344,227.046,26.2788,58.7755,174.661,43.1728,72.4225,217.989,-18.5312,76.7343,174.797,-24.6155,95.3504,-50.0103,-248.977,996.678,5.90008,-249.133,981.075,-34.7584,-242.696,1045.19,7.40213,-241.955,1043.82,206.518,-51.6752,562.616,871.633,898.253,940.407,929.814,672.079,777.701,503.134,357.241,301.524,204.548,202.22,162.173,656.808,810.125,507.31,350.826,347.467,240.533,228.737,179.635,152.082,199.662,166.304,196.065,348.95,396.371,400.593,404.84,625.948,599.717,,,,618.705,667.521,658.773,401.736,370.902,434.501,416.504,235.998,193.946,231.842,200.628,1028.52,1012.23,1073.56,1071.52,601.545,48
95,0,-142.056,-2.53312,860.417,169.154,-23.032,882.198,-38.4504,-283.07,896.339,36.2919,-286.926,884.035,-99.3056,65.7512,661.604,-221.153,-124.912,735.42,-169.324,47.9556,471.438,-104.356,77.0336,332.901,-167.893,-29.2671,248.824,-142.47,-106.455,101.117,-93.821,-164.155,71.8511,-128.398,76.041,63.4859,124.36,76.6873,640.39,233.73,-104.635,768.797,205.325,57.02,460.391,153.681,64.9698,308.593,221.797,-32.5783,265.601,197.382,-103.298,90.8176,150.956,-151.1,81.9079,149.934,76.797,62.3259,-125.513,36.378,77.8201,-189.016,9.06082,63.6372,-130.08,-36.6489,96.9104,-170.212,-46.7859,85.3252,-160.097,40.4104,307.582,-183.912,-11.6828,350.881,-153.173,67.2815,364.036,-168.058,32.1412,366.941,-192.956,20.5535,595.257,-185.138,-44.5492,568.931,,,,,,,214.129,0.456572,580.53,213.35,-75.6176,628.136,216.61,-28.849,621.528,225.365,-46.7583,329.43,220.99,17.2706,297.617,220.843,-24.32,373.417,214.558,43.3932,354.517,227.036,26.2771,58.8103,174.658,43.1531,72.4316,217.955,-18.5224,76.7256,174.796,-24.6255,95.376,-50.2455,-248.842,997.076,5.71967,-248.961,981.446,-34.9779,-242.516,1045.57,7.13298,-241.835,1044.19,206.253,-51.8308,562.824,872.068,898.564,940.761,930.141,672.238,778.045,503.214,357.278,301.592,204.585,202.267,162.169,656.846,810.326,507.316,350.811,347.562,240.579,228.753,179.617,152.095,199.647,166.3,196.065,349.1,396.33,400.638,404.873,626.088,599.953,,,,618.762,667.676,658.824,401.871,371.094,434.515,416.654,235.997,193.943,231.807,200.641,1028.89,1012.55,1073.89,1071.85,601.662,48
96,0,-142.252,-2.31051,860.826,168.936,-22.8147,882.573,-38.6861,-282.831,896.833,36.0407,-286.698,884.535,-99.2985,65.8184,661.815,-221.284,-124.669,735.85,-169.126,47.6779,471.617,-104.179,76.7264,333.064,-167.783,-29.3811,248.928,-142.435,-106.481,101.16,-93.9767,-164.074,71.9186,-128.365,76.0518,63.5075,124.202,76.7021,640.5,233.434,-104.49,769.158,205.094,56.7283,460.549,153.546,64.7664,308.73,221.663,-32.7315,265.667,197.376,-103.326,90.8628,150.948,-151.138,81.9529,149.968,76.7916,62.3848,-125.479,36.3891,77.8548,-188.983,9.0752,63.6625,-130.027,-36.6358,96.9195,-170.17,-46.7672,85.328,-159.85,40.3078,307.632,-183.763,-11.8887,351.009,-152.95,67.0402,364.229,-167.904,31.9136,367.132,-192.871,20.5334,595.46,-185.047,-44.6221,569.232,,,,,,,213.501,0.378294,580.65,213.014,-75.6852,628.442,216.381,-28.9566,621.807,225.202,-47.0393,329.574,219.963,17.166,297.858,220.63,-24.5789,373.524,213.823,43.7627,354.744,226.99,26.3498,58.8478,174.613,43.1242,72.527,217.921,-18.5294,76.744,174.758,-24.5895,95.3897,-50.4808,-248.687,997.53,5.45549,-248.829,981.933,-35.2218,-242.316,1045.99,6.89461,-241.657,1044.66,206.036,-52.0055,563.168,872.503,898.885,941.169,930.536,672.452,778.45,503.289,357.312,301.629,204.596,202.297,162.157,656.925,810.564,507.334,350.835,347.541,240.602,228.789,179.664,152.087,199.624,166.261,196.025,349.018,396.38,400.688,404.964,626.253,600.216,,,,618.657,667.864,659.017,401.93,370.672,434.513,416.508,235.97,193.932,231.781,200.609,1029.3,1012.98,1074.27,1072.26,601.925,48
97,0,-142.45,-2.05195,861.279,168.689,-22.5404,883.035,-38.9594,-282.579,897.43,35.7659,-286.427,885.099,-99.2773,65.8695,662.053,-221.37,-124.407,736.314,-168.895,47.3977,471.818,-103.934,76.4676,333.256,-167.636,-29.4711,249.005,-142.447,-106.481,101.199,-93.8464,-164.197,71.9474,-128.331,76.072,63.5351,123.98,76.7084,640.631,233.083,-104.303,769.597,204.9,56.3736,460.768,153.428,64.5207,308.866,221.496,-32.9152,265.82,197.374,-103.342,90.9024,150.939,-151.168,81.9916,149.981,76.8444,62.4204,-125.434,36.4128,77.8708,-188.935,9.10411,63.6891,-129.966,-36.6135,96.9384,-170.124,-46.7481,85.3543,-159.61,40.1307,307.81,-183.595,-12.0981,351.151,-152.696,66.7764,364.434,-167.666,31.6663,367.335,-192.706,20.56,595.618,-184.999,-44.7059,569.617,,,,,,,213.248,0.241079,580.927,212.612,-75.727,628.862,216.077,-29.0222,622.152,224.97,-47.3285,329.69,219.714,17.0004,297.957,220.403,-24.8941,373.647,214.166,42.9556,354.875,226.991,26.3227,58.805,174.645,43.1847,72.5288,217.911,-18.4736,76.7526,174.708,-24.554,95.3974,-50.7296,-248.516,998.047,5.18439,-248.629,982.46,-35.4805,-242.139,1046.56,6.63973,-241.486,1045.16,205.657,-52.1593,563.516,872.982,899.285,941.674,930.978,672.688,778.871,503.373,357.364,301.618,204.623,202.347,162.15,657.011,810.855,507.415,350.858,347.569,240.623,228.816,179.71,152.064,199.589,166.219,195.992,349.046,396.435,400.734,405.03,626.354,600.573,,,,618.83,668.136,659.245,401.929,370.597,434.522,416.712,235.958,193.974,231.77,200.565,1029.77,1013.44,1074.79,1072.72,602.134,48
98,0,-142.697,-1.77614,861.758,168.473,-22.2726,883.536,-39.2336,-282.316,898.047,35.4543,-286.125,885.688,-99.2641,65.9422,662.313,-221.547,-124.125,736.856,-168.642,47.1154,471.998,-103.702,76.2035,333.498,-167.527,-29.5959,249.118,-142.432,-106.469,101.203,-93.8815,-164.193,71.9418,-128.325,76.0869,63.5442,123.729,76.7509,640.802,232.761,-104.109,770.109,204.811,55.9505,461.056,153.357,64.2893,309.08,221.363,-33.122,265.96,197.338,-103.354,90.9143,150.925,-151.17,81.9789,149.915,76.8927,62.4063,-125.417,36.4318,77.8822,-188.925,9.14249,63.7043,-129.921,-36.5865,96.9306,-170.126,-46.6989,85.3845,-159.405,39.8993,308.017,-183.385,-12.342,351.276,-152.424,66.499,364.671,-167.486,31.4022,367.523,-192.698,20.5017,595.91,-184.953,-44.8153,569.942,,,,,,,213.205,0.0529115,581.34,212.292,-75.8122,629.35,215.732,-29.1,622.555,224.718,-47.6527,329.824,219.632,16.681,298.195,220.195,-25.2696,373.782,213.972,42.6205,355.103,226.986,26.3223,58.7953,174.589,43.1852,72.5184,217.884,-18.4427,76.7722,174.702,-24.5231,95.418,-51.018,-248.308,998.641,4.91792,-248.402,983.021,-35.7584,-241.946,1047.11,6.34213,-241.288,1045.74,205.387,-52.3183,563.976,873.494,899.731,942.194,931.433,672.949,779.388,503.431,357.466,301.663,204.608,202.358,162.155,657.136,811.224,507.592,350.973,347.611,240.603,228.804,179.67,152.06,199.586,166.173,195.995,349.108,396.455,400.799,405.106,626.627,600.874,,,,619.204,668.503,659.517,401.937,370.724,434.554,416.772,235.95,193.921,231.749,200.566,1030.31,1013.93,1075.29,1073.23,602.486,48
99,0,-142.977,-1.51298,862.267,168.227,-21.9722,884.062,-39.5432,-282.017,898.655,35.141,-285.826,886.298,-99.2579,65.9798,662.591,-221.749,-123.844,737.421,-168.408,46.7246,472.22,-103.435,75.8322,333.797,-167.442,-29.7676,249.255,-142.407,-106.467,101.151,-94.1147,-163.849,71.7045,-128.307,76.0837,63.5141,123.462,76.7396,640.982,232.446,-103.891,770.678,204.474,55.5499,461.218,153.287,63.9631,309.324,221.286,-33.414,266.138,197.308,-103.377,90.9049,150.932,-151.154,81.8591,149.885,76.8528,62.3698,-125.392,36.4263,77.8474,-188.936,9.13924,63.7342,-129.914,-36.5934,96.9251,-170.105,-46.6968,85.3809,-159.271,39.5485,308.319,-183.237,-12.6712,351.438,-152.208,66.1213,364.923,-167.224,31.0721,367.672,-191.885,20.5559,595.907,-184.897,-44.9602,570.259,,,,,,,212.712,-0.0485897,581.625,212.025,-75.9107,629.797,215.372,-29.183,622.885,224.54,-48.03,329.982,219.566,16.3497,298.373,220.013,-25.6441,373.955,214.228,42.409,355.409,226.935,26.368,58.8229,174.541,43.1528,72.5081,217.868,-18.4429,76.7574,174.703,-24.5346,95.3959,-51.3272,-248.068,999.193,4.6224,-248.19,983.579,-36.0645,-241.679,1047.67,6.09037,-240.986,1046.31,205.112,-52.5226,564.426,874.042,900.194,942.697,931.909,673.225,779.936,503.524,357.589,301.746,204.564,202.103,162.128,657.259,811.646,507.56,351.097,347.725,240.585,228.755,179.616,152.02,199.605,166.166,195.975,349.273,396.541,400.885,405.108,626.376,601.169,,,,619.301,668.851,659.714,402.011,370.814,434.633,417.143,235.913,193.867,231.729,200.558,1030.81,1014.42,1075.78,1073.72,602.832,48
100,0,-143.268,-1.22235,862.895,167.984,-21.6771,884.665,-39.8694,-281.683,899.295,34.8199,-285.507,886.906,-99.303,65.9905,662.854,-221.977,-123.599,738.035,-168.156,46.2477,472.451,-103.197,75.3867,334.047,-167.312,-30.0007,249.397,-142.414,-106.485,101.135,-94.0684,-164.002,71.7479,-128.275,76.0647,63.4748,123.221,76.6685,641.16,232.096,-103.66,771.245,204.288,55.092,461.447,153.218,63.7014,309.552,221.167,-33.7864,266.237,197.297,-103.438,90.9005,150.942,-151.159,81.7562,149.859,76.804,62.3378,-125.347,36.4202,77.7977,-188.902,9.12863,63.7252,-129.908,-36.6073,96.9055,-170.079,-46.7215,85.3811,-159.101,39.1944,308.584,-183.393,-13.1839,351.689,-151.934,65.6876,365.203,-166.989,30.6219,367.918,-192.687,20.0274,596.489,-184.822,-45.1623,570.596,,,,,,,212.481,-0.259044,581.965,211.735,-76.024,630.267,215.07,-29.2945,623.247,224.383,-48.4443,330.139,219.363,16.0644,298.439,219.887,-26.1591,374.111,214.744,41.9411,355.752,226.924,26.3633,58.8328,174.571,43.1594,72.449,217.904,-18.5054,76.7442,174.741,-24.5748,95.391,-51.6278,-247.815,999.798,4.332,-247.878,984.161,-36.3402,-241.464,1048.3,5.79798,-240.771,1046.9,204.792,-52.7491,564.817,874.709,900.733,943.221,932.379,673.492,780.542,503.612,357.659,301.815,204.57,202.221,162.078,657.379,812.055,507.644,351.22,347.762,240.6,228.728,179.562,151.957,199.57,166.153,195.958,349.39,396.853,400.964,405.2,627.159,601.48,,,,619.542,669.214,659.962,402.102,370.735,434.734,417.653,235.905,193.873,231.763,200.593,1031.35,1014.91,1076.36,1074.25,603.109,48
101,0,-143.529,-0.914153,863.582,167.732,-21.3587,885.241,-40.1871,-281.368,900.017,34.4983,-285.168,887.594,-99.3452,65.9656,663.116,-222.174,-123.348,738.694,-167.847,45.7322,472.715,-102.904,74.8803,334.278,-167.159,-30.2443,249.582,-142.364,-106.505,101.14,-93.9328,-164.124,71.6834,-128.201,76.0542,63.4449,122.989,76.6007,641.336,231.51,-103.403,771.709,204.061,54.6357,461.648,153.132,63.3748,309.722,221.047,-34.1156,266.32,197.346,-103.496,90.9357,150.968,-151.173,81.7396,149.984,76.7447,62.3247,-125.264,36.4089,77.7718,-188.851,9.12617,63.7417,-129.854,-36.605,96.9107,-170.036,-46.7177,85.4135,-158.748,38.8766,308.76,-183.138,-13.5887,351.879,-151.564,65.2333,365.482,-166.736,30.1539,368.227,-192.36,19.9438,596.616,-184.72,-45.4081,571.008,,,,,,,212.507,-0.535919,582.361,211.489,-76.1262,630.84,214.777,-29.4338,623.673,224.248,-48.7732,330.252,219.641,15.9102,298.734,219.767,-26.6091,374.251,213.828,41.4419,355.769,226.942,26.3898,58.8733,174.601,43.0899,72.4448,217.928,-18.5237,76.7299,174.768,-24.6355,95.3582,-51.8852,-247.557,1000.49,4.01874,-247.615,984.844,-36.582,-241.251,1048.96,5.54165,-240.561,1047.58,204.533,-52.9772,565.248,875.429,901.244,943.83,932.917,673.753,781.182,503.71,357.684,301.908,204.549,202.234,162.003,657.5,812.295,507.686,351.274,347.782,240.678,228.748,179.636,151.872,199.527,166.113,195.934,349.35,396.917,401.004,405.341,627.177,601.858,,,,619.922,669.688,660.275,402.16,371.129,434.822,417.147,235.935,193.882,231.783,200.609,1031.97,1015.5,1076.97,1074.86,603.445,48
102,0,-143.827,-0.600054,864.408,167.427,-20.991,885.894,-40.4858,-281.019,900.839,34.1565,-284.815,888.37,-99.3544,65.9787,663.395,-222.394,-123.065,739.458,-167.493,45.154,473.048,-102.493,74.3763,334.567,-166.937,-30.4883,249.764,-142.336,-106.525,101.191,-93.9282,-164.164,71.7031,-128.121,76.0643,63.4659,122.716,76.5487,641.485,231.108,-103.091,772.316,203.814,54.1572,461.846,152.976,63.0554,309.899,220.905,-34.3873,266.438,197.35,-103.508,90.9753,150.937,-151.202,81.8024,149.936,76.7825,62.3777,-125.188,36.4339,77.7704,-188.773,9.15447,63.7559,-129.741,-36.5778,96.9021,-169.952,-46.6925,85.4419,-158.48,38.464,309.141,-182.825,-14.0324,352.115,-151.143,64.7549,365.822,-166.37,29.685,368.526,-192.152,19.9351,596.963,-184.621,-45.7251,571.545,,,,,,,212.194,-0.725879,582.692,211.114,-76.261,631.302,214.423,-29.5507,624.069,224.159,-49.0708,330.356,219.693,15.3876,298.703,219.614,-26.9973,374.398,213.617,41.0823,355.942,226.926,26.3703,58.8613,174.6,43.0782,72.4953,217.931,-18.5284,76.7573,174.764,-24.6312,95.3713,-52.1251,-247.273,1001.29,3.78527,-247.319,985.609,-36.8324,-240.987,1049.76,5.30061,-240.203,1048.31,204.101,-53.2334,565.692,876.292,901.82,944.522,933.535,674.031,781.922,503.853,357.732,301.959,204.565,202.271,161.953,657.588,812.718,507.715,351.304,347.809,240.702,228.77,179.631,151.814,199.459,166.014,195.868,349.519,396.997,401.077,405.427,627.443,602.362,,,,620.127,670.02,660.54,402.231,371.113,434.894,417.151,235.914,193.898,231.795,200.611,1032.68,1016.17,1077.7,1075.49,603.737,54
103,0,-144.152,-0.272563,865.297,167.105,-20.5929,886.589,-40.8795,-280.641,901.744,33.7811,-284.434,889.217,-99.3738,65.9755,663.745,-222.642,-122.789,740.267,-167.086,44.5058,473.378,-102.092,73.9433,335.012,-166.755,-30.7524,249.965,-142.306,-106.536,101.22,-94.0954,-164.077,71.7327,-128.082,76.0967,63.4814,122.437,76.4698,641.668,230.811,-102.805,773.026,203.53,53.6437,462.081,152.778,62.752,310.086,220.728,-34.5429,266.525,197.298,-103.497,90.9693,150.88,-151.225,81.8204,149.935,76.8398,62.4002,-125.127,36.4563,77.8036,-188.71,9.19445,63.7819,-129.682,-36.546,96.9164,-169.882,-46.6442,85.4571,-158.151,38.0034,309.509,-182.519,-14.5104,352.376,-150.756,64.2043,366.198,-166.009,29.1471,368.841,-192.015,19.6639,597.289,-184.48,-46.0695,572.034,,,,,,,211.893,-1.00464,583.086,210.656,-76.3847,631.799,214.008,-29.6839,624.475,223.976,-49.4245,330.432,219.524,15.1254,298.951,219.427,-27.3342,374.527,213.609,40.5739,356.373,226.937,26.3416,58.8367,174.524,43.046,72.5205,217.865,-18.475,76.7444,174.721,-24.5914,95.4065,-52.4324,-246.984,1002.14,3.4731,-247.049,986.409,-37.1316,-240.645,1050.56,5.01272,-239.919,1049.13,203.817,-53.4937,566.223,877.222,902.435,945.289,934.212,674.378,782.714,503.97,357.944,302.052,204.564,202.289,161.943,657.706,813.272,507.761,351.329,347.778,240.652,228.754,179.662,151.787,199.41,165.969,195.802,349.645,397.105,401.186,405.527,627.702,602.808,,,,620.394,670.359,660.795,402.235,371.203,434.932,417.465,235.915,193.832,231.724,200.585,1033.46,1016.88,1078.41,1076.23,604.162,48
